t, x, y, z
5.0717,0.32333,1.9968,-1.256
5.0718,-0.27159,1.7192,-0.93724
5.0719,-0.4979,1.438,-0.41838
5.072,-0.34363,1.1495,-0.43522
5.072,0.037796,0.7346,-0.84668
5.0721,0.58753,0.31163,-1.0346
5.0722,0.96652,-0.22481,-0.78166
5.0723,1.1526,-0.81927,-0.51605
5.0723,1.1894,-1.4002,-0.5371
5.0724,1.0682,-1.7691,-0.57817
5.0725,0.95745,-2.0267,-0.16765
5.0726,0.82666,-2.033,-0.35766
5.0727,0.64413,-1.9276,-0.88532
5.0727,0.39097,-1.8795,-1.1039
5.0728,0.22902,-2.1919,-0.55347
5.0729,0.11498,-2.4686,-0.27402
5.073,0.19207,-2.4756,-0.62177
5.073,0.53916,-2.3307,-1.0511
5.0731,0.98355,-2.3083,-1.1269
5.0732,1.2043,-2.4556,-0.69933
5.0733,1.3546,-2.5028,-0.49397
5.0734,1.3409,-2.4854,-0.96549
5.0734,1.3491,-2.4354,-1.5554
5.0735,1.3177,-2.5404,-1.3414
5.0736,0.74938,-2.5891,-1.0411
5.0737,-0.077277,-2.4798,-0.59904
5.0738,-0.59773,-2.1507,-0.21452
5.0738,-0.41277,-1.901,0.075967
5.0739,0.14146,-1.6216,-0.11872
5.074,0.57864,-1.4275,-0.30677
5.0741,0.78222,-1.6004,0.19431
5.0741,0.87568,-1.8666,0.63384
5.0742,0.91544,-1.9303,0.59473
5.0743,0.67388,-1.7284,0.026476
5.0744,0.37198,-1.5344,0.041258
5.0745,-0.13004,-1.1822,0.40004
5.0745,-0.61934,-0.75462,0.65189
5.0746,-0.73797,-0.27898,0.58556
5.0747,-0.50005,0.16073,0.41903
5.0748,-0.20554,0.37057,0.49332
5.0748,0.076809,0.46609,0.4848
5.0749,0.12041,0.42165,0.482
5.075,-0.080364,0.17027,0.58949
5.0751,-0.10787,-0.23024,0.87755
5.0752,-0.24212,-0.61017,0.77642
5.0752,-0.45823,-1.014,0.48434
5.0753,-0.48172,-1.1588,0.28441
5.0754,-0.38386,-0.95838,0.12115
5.0755,-0.42839,-0.54852,-0.061185
5.0755,-0.46591,-0.080832,-0.18309
5.0756,-0.39639,0.17336,-0.23829
5.0757,-0.092526,0.35738,-0.25513
5.0758,0.18356,0.33568,-0.14024
5.0759,0.19862,0.17111,-0.14922
5.0759,0.48668,-0.12059,-0.18749
5.076,0.90496,-0.40126,-0.37703
5.0761,0.94023,-0.78362,-0.6053
5.0762,0.6619,-1.227,-0.84518
5.0763,0.41997,-1.609,-0.37001
5.0763,0.060063,-1.6949,0.019085
5.0764,-0.15493,-1.6803,0.22668
5.0765,-0.049491,-1.7522,0.48013
5.0766,0.25513,-1.6057,0.39069
5.0766,0.74582,-1.2804,0.096923
5.0767,1.0634,-0.94594,-0.18749
5.0768,1.1974,-0.70475,-0.11722
5.0769,1.0808,-0.3267,-0.29255
5.077,0.57668,-0.15212,-0.31697
5.077,-0.15437,-0.038638,-0.027318
5.0771,-0.73974,-0.03499,0.21836
5.0772,-1.0432,0.070541,-0.06315
5.0773,-1.05,0.11376,-0.29367
5.0773,-0.99758,0.17195,-0.41585
5.0774,-0.79943,0.30415,-0.44046
5.0775,-0.49669,0.29171,-0.062214
5.0776,-0.45833,0.35645,0.28712
5.0777,-0.46834,0.50155,0.44065
5.0777,-0.39013,0.50483,0.57892
5.0778,-0.19544,0.24998,0.82338
5.0779,-0.12162,-0.12434,0.75612
5.078,-0.068763,-0.51025,0.84209
5.078,0.047246,-0.76351,0.94566
5.0781,-0.061653,-0.59464,0.6272
5.0782,-0.35944,-0.14408,0.67304
5.0783,-0.58173,0.47068,1.0847
5.0784,-0.79401,1.1256,1.5985
5.0784,-0.76977,1.8523,1.2343
5.0785,-0.095988,2.4943,0.74704
5.0786,0.52971,2.8553,0.45552
5.0787,0.8319,2.7279,0.67201
5.0788,0.83508,2.3085,0.86791
5.0788,0.51568,1.8107,0.65049
5.0789,-0.15923,1.2951,0.29311
5.079,-0.86062,0.80916,-0.095052
5.0791,-1.3287,0.62542,0.2396
5.0791,-1.6298,1.0264,0.46665
5.0792,-1.5254,1.6689,0.55366
5.0793,-0.77548,2.039,0.72665
5.0794,0.38498,1.9489,0.87119
5.0795,1.016,1.5366,0.49089
5.0795,1.2279,0.8652,0.10955
5.0796,0.95071,0.1858,0.54795
5.0797,0.3963,-0.10469,0.60961
5.0798,-0.286,0.21845,-0.07026
5.0798,-0.90225,0.60035,-0.50698
5.0799,-1.317,0.7621,0.090094
5.08,-1.5525,0.84181,0.37712
5.0801,-1.3359,0.98168,-0.18879
5.0802,-0.9291,0.96671,-0.43644
5.0802,-0.67846,0.73385,-0.4529
5.0803,-0.48827,0.46581,-0.13042
5.0804,-0.49369,0.34335,-0.37375
5.0805,-0.6054,0.11582,-0.32548
5.0805,-0.56339,-0.16569,-0.09683
5.0806,-0.40959,-0.28076,-0.079616
5.0807,-0.68698,-0.33203,-0.17972
5.0808,-0.98795,-0.46862,0.024886
5.0809,-1.0259,-0.50286,0.2148
5.0809,-0.97812,-0.19478,-0.098233
5.081,-0.96811,0.21518,-0.21162
5.0811,-0.80383,0.75443,-0.064273
5.0812,-0.25541,1.4072,0.48752
5.0813,0.34859,1.9181,0.87493
5.0813,0.83517,1.885,0.76809
5.0814,0.95988,1.156,0.84827
5.0815,1.0526,0.20433,0.76294
5.0816,0.83947,-0.56479,0.12069
5.0816,0.078212,-0.82853,-0.65564
5.0817,-0.51044,-0.46497,-0.30499
5.0818,-0.84396,0.58987,0.37974
5.0819,-0.91488,1.9661,0.57864
5.082,-0.48948,2.8751,0.34456
5.082,0.26748,2.8189,0.28796
5.0821,0.8434,2.0799,0.2962
5.0822,1.2232,1.1023,0.41192
5.0823,1.3544,0.57144,0.12667
5.0823,1.0797,0.56872,-0.6155
5.0824,0.55478,0.78184,-0.45253
5.0825,-0.1205,0.87755,0.17083
5.0826,-0.56199,0.77015,0.32838
5.0827,-0.2831,0.80626,-0.28918
5.0827,0.27636,0.85809,-0.86904
5.0828,0.91348,1.0422,-0.6053
5.0829,1.5475,1.3343,-0.19001
5.083,2.0431,1.5191,-0.096269
5.083,2.2137,1.4467,-0.50314
5.0831,1.9969,0.91179,-0.52906
5.0832,1.7711,0.10581,-0.082329
5.0833,1.4353,-0.59838,-0.017308
5.0834,1.1038,-0.8841,-0.31809
5.0834,1.1029,-0.67678,-0.46282
5.0835,1.0658,-0.12724,-0.10338
5.0836,1.1693,0.61269,0.24334
5.0837,1.4725,1.2232,0.22191
5.0837,1.5112,1.6686,-0.27384
5.0838,1.5156,1.5137,-0.40322
5.0839,1.2741,0.92077,-0.32875
5.084,1.0085,0.27524,-0.30452
5.0841,0.68876,0.09842,-0.46581
5.0841,0.32099,0.29751,-0.54674
5.0842,-0.086165,0.66621,-0.44383
5.0843,-0.35617,1.0561,-0.18683
5.0844,-0.4877,1.2999,-0.26878
5.0845,-0.44729,1.3989,-0.4616
5.0845,-0.20395,1.4339,-0.27571
5.0846,0.18365,1.5999,0.083451
5.0847,0.51212,2.0269,-0.17336
5.0848,0.67369,2.4294,-0.30396
5.0848,0.69596,2.4682,-0.19684
5.0849,0.39948,2.296,-0.21911
5.085,-0.072693,2.1802,-0.38489
5.0851,-0.38844,2.2654,-0.51474
5.0852,-0.36122,2.4624,-0.35008
5.0852,-0.15886,2.7923,-0.15193
5.0853,-0.029376,2.9513,-0.0054262
5.0854,0.038638,2.8181,-0.059314
5.0855,0.33521,2.2648,-0.018805
5.0855,0.46665,1.6519,0.041164
5.0856,0.29348,1.1411,-0.15474
5.0857,0.032277,0.60025,0.16456
5.0858,0.077838,0.049397,0.68679
5.0859,0.22247,-0.46881,0.47816
5.0859,0.35738,-1.0935,0.17261
5.086,0.54562,-1.8234,0.17579
5.0861,0.67388,-2.4881,0.36169
5.0862,0.6649,-2.7628,0.12031
5.0862,0.65938,-2.7602,-0.23735
5.0863,0.59829,-2.5188,-0.3789
5.0864,0.43101,-2.2639,-0.1001
5.0865,0.52709,-2.0957,0.20077
5.0866,0.70139,-1.9588,-0.019647
5.0866,0.91338,-1.8941,-0.21312
5.0867,1.4652,-2.0639,-0.21452
5.0868,1.9017,-2.3325,-0.31435
5.0869,1.8675,-2.5534,-0.67912
5.087,1.6991,-2.8317,-0.67304
5.087,1.1272,-3.0257,-0.55329
5.0871,0.40846,-3.1445,-0.36112
5.0872,-0.12845,-3.0424,-0.39172
5.0873,-0.17673,-2.8249,-0.52297
5.0873,-0.21911,-2.4618,-0.59417
5.0874,0.04762,-2.0455,-0.26963
5.0875,0.53355,-1.634,-0.25148
5.0876,0.79045,-1.4178,-0.28235
5.0877,0.88616,-1.4457,-0.041445
5.0877,0.86754,-1.8156,0.27103
5.0878,0.62495,-2.1984,0.37946
5.0879,0.33736,-2.4894,0.2831
5.088,0.25615,-2.7529,0.20208
5.088,0.23903,-2.7209,0.26345
5.0881,0.059127,-2.3614,0.34531
5.0882,-0.11788,-1.6962,0.3745
5.0883,-0.06605,-0.86183,0.5371
5.0884,-0.13631,-0.046871,0.36487
5.0884,-0.29751,0.32033,0.27982
5.0885,-0.48696,0.3397,0.28095
5.0886,-0.62561,0.27075,0.33455
5.0887,-0.63833,0.3281,0.42512
5.0887,-0.29386,0.61634,0.32192
5.0888,-0.077557,0.97288,0.07868
5.0889,0.044345,0.95904,0.20751
5.089,0.11994,0.57116,0.37216
5.0891,0.13594,0.16915,0.37806
5.0891,0.11882,0.11928,0.32155
5.0892,0.10852,0.36421,0.32286
5.0893,-0.032183,0.80177,0.42156
5.0894,-0.19852,1.1925,0.71766
5.0895,-0.19469,1.5127,0.80102
5.0895,-0.1466,1.5965,0.54721
5.0896,-0.25129,1.2437,0.18945
5.0897,-0.41801,0.54178,0.37207
5.0898,-0.65311,-0.28357,0.57125
5.0898,-0.93322,-1.0006,0.47012
5.0899,-0.96306,-1.4118,0.44691
5.09,-0.63159,-1.3214,0.52101
5.0901,-0.22341,-0.81477,0.21377
5.0902,0.054075,-0.29096,0.30873
5.0902,0.30312,-0.055759,0.617
5.0903,0.33343,-0.15932,0.58191
5.0904,0.17242,-0.52924,0.48003
5.0905,-0.07578,-0.84509,0.4399
5.0905,-0.096923,-0.81711,0.29489
5.0906,-0.31276,-0.38545,-0.29423
5.0907,-0.65807,-0.069512,-0.28591
5.0908,-0.72215,0.044065,0.17018
5.0909,-0.62252,-0.012069,0.43157
5.0909,-0.54365,-0.15932,0.39967
5.091,-0.44037,-0.40547,0.22622
5.0911,-0.15792,-0.77492,0.4108
5.0912,0.15848,-1.0185,0.97756
5.0912,0.16653,-1.083,0.93247
5.0913,-0.036019,-1.0182,0.7665
5.0914,-0.088316,-0.93827,0.96886
5.0915,-0.27028,-0.96128,1.2222
5.0916,-0.68492,-0.9944,1.153
5.0916,-0.89271,-0.94987,1.142
5.0917,-0.80879,-0.58519,1.2008
5.0918,-0.43195,0.18487,1.0353
5.0919,-0.014314,1.1112,0.58725
5.092,0.26373,1.7476,0.40491
5.092,0.090281,1.9465,0.7085
5.0921,-0.20255,1.8944,0.96568
5.0922,-0.42091,1.8587,0.51156
5.0923,-0.73974,1.8864,0.21826
5.0923,-0.95314,1.8887,0.31509
5.0924,-1.1262,1.7665,0.887
5.0925,-1.2034,1.6028,1.0655
5.0926,-0.83414,1.3683,0.74639
5.0927,-0.23866,0.84855,0.70868
5.0927,0.28918,0.045094,1.0294
5.0928,0.72281,-0.37984,1.2095
5.0929,1.0744,-0.53186,0.77361
5.093,0.9596,-0.6939,0.44355
5.093,0.58837,-1.1643,0.87334
5.0931,0.26046,-1.6178,0.97185
5.0932,-0.10937,-1.7185,0.36786
5.0933,-0.44458,-1.4845,-0.23005
5.0934,-0.71102,-1.1897,0.13098
5.0934,-0.72674,-0.90973,0.56386
5.0935,-0.62654,-0.53158,0.41389
5.0936,-0.64385,-0.35008,-0.22397
5.0937,-0.44626,-0.51381,-0.12115
5.0938,-0.22481,-0.84284,0.50052
5.0938,-0.39125,-1.0465,0.21471
5.0939,-0.49126,-1.082,-0.12826
5.094,-0.37974,-0.74573,-0.13874
5.0941,-0.29582,-0.031435,0.16849
5.0941,-0.35008,0.94528,0.33502
5.0942,-0.25662,1.8808,0.67257
5.0943,-0.21518,2.5489,0.75509
5.0944,-0.30742,2.5,0.48555
5.0945,-0.35588,1.8039,0.47657
5.0945,-0.40229,0.97139,0.36786
5.0946,-0.76781,0.34354,0.48088
5.0947,-1.164,0.023295,0.64385
5.0948,-1.4313,-0.11152,0.61008
5.0948,-1.6459,-0.18777,0.17804
5.0949,-1.6022,-0.40463,-0.059782
5.095,-1.5303,-0.61747,-0.014688
5.0951,-1.3105,-0.55684,0.29302
5.0952,-1.0797,0.21976,0.13856
5.0952,-0.60128,1.1667,-0.11517
5.0953,-0.042006,1.9206,0.089813
5.0954,0.34447,2.1341,0.46469
5.0955,0.37665,1.9333,0.69643
5.0955,0.35785,1.4952,0.53673
5.0956,0.33474,0.90281,0.42315
5.0957,0.29601,0.32164,0.27131
5.0958,0.22856,-0.12995,0.11002
5.0959,-0.010385,-0.22874,0.31594
5.0959,-0.16887,0.026663,0.17018
5.096,-0.0028067,0.44121,-0.20255
5.0961,0.019085,0.75742,-0.38779
5.0962,-0.056788,0.86558,-0.29386
5.0963,-0.1481,1.0231,-0.22238
5.0963,-0.11264,1.275,-0.26317
5.0964,-0.10244,1.4626,-0.28403
5.0965,-0.094585,1.5163,-0.41192
5.0966,0.044252,1.5346,-0.41361
5.0966,0.035083,1.3882,-0.51306
5.0967,-0.082142,1.102,-0.6649
5.0968,0.05183,0.83723,-0.64927
5.0969,0.30995,0.88082,-0.75162
5.097,0.46694,1.2412,-0.93565
5.097,0.57256,1.4367,-0.76435
5.0971,0.69381,1.5816,-0.7491
5.0972,0.76014,1.474,-0.78643
5.0973,0.66406,1.2307,-0.80963
5.0973,0.43962,0.80851,-0.87951
5.0974,0.10029,0.40332,-1.0603
5.0975,-0.30368,0.096269,-1.1183
5.0976,-0.47667,-0.11301,-1.1037
5.0977,-0.35607,0.0052391,-1.0957
5.0977,-0.331,0.28254,-1.2039
5.0978,-0.21218,0.5415,-1.2276
5.0979,-0.068857,0.53851,-1.2238
5.098,0.12649,0.49425,-0.99487
5.098,0.48658,0.60025,-0.92826
5.0981,0.68857,1.0231,-1.1738
5.0982,1.1077,1.5324,-0.79728
5.0983,1.374,1.7639,-0.38423
5.0984,1.1734,1.55,-0.30855
5.0984,0.94547,0.89158,-0.67846
5.0985,0.77922,0.15081,-1.0679
5.0986,0.27487,-0.14127,-1.536
5.0987,-0.51128,0.04079,-1.4288
5.0988,-1.135,0.59492,-0.93181
5.0988,-1.2598,1.2433,-1.023
5.0989,-1.2456,1.4908,-0.97606
5.099,-0.81852,1.1563,-0.71757
5.0991,-0.084387,0.43288,-0.46123
5.0991,0.68398,-0.2961,-0.49977
5.0992,1.3435,-0.66013,-0.81496
5.0993,1.6479,-0.85781,-0.90955
5.0994,1.4384,-1.0879,-0.53205
5.0995,1.2836,-1.3025,-0.19141
5.0995,1.1842,-1.3682,-0.60119
5.0996,0.91301,-1.2922,-1.2125
5.0997,0.71963,-1.3826,-1.1971
5.0998,0.65087,-1.4898,-0.83498
5.0998,0.54084,-1.4978,-1.0591
5.0999,0.48293,-1.5442,-1.6354
5.1,0.18159,-1.9202,-1.8909
5.1001,-0.13949,-2.4339,-1.6546
5.1002,-0.10478,-2.6894,-1.3534
5.1002,-0.24895,-2.6666,-1.4693
5.1003,-0.23791,-2.6948,-1.1374
5.1004,0.15306,-2.6068,-0.70934
5.1005,0.56554,-2.4967,-0.67884
5.1005,0.67444,-2.3944,-0.93649
5.1006,0.40126,-2.5704,-0.80738
5.1007,-0.028067,-2.7052,-0.27402
5.1008,-0.1335,-2.3683,-0.12349
5.1009,-0.10544,-1.5987,-0.54075
5.1009,-0.086539,-0.92713,-0.62532
5.101,0.013378,-0.48555,0.15483
5.1011,0.26944,-0.19366,0.63056
5.1012,0.24904,-0.12087,0.040135
5.1013,0.094023,-0.38685,-0.15343
5.1013,-0.28113,-0.89738,0.2657
5.1014,-0.85332,-1.3109,0.66752
5.1015,-1.2266,-1.2891,0.66976
5.1016,-1.5452,-1.0182,0.4631
5.1016,-1.6413,-0.71495,0.73815
5.1017,-1.164,-0.27019,1.1197
5.1018,-0.71392,0.34821,0.87081
5.1019,-0.53467,0.70569,0.47629
5.102,-0.43513,0.70588,0.78315
5.102,-0.39031,0.73899,1.0794
5.1021,-0.22959,0.92573,0.91675
5.1022,0.0022453,1.2988,0.34578
5.1023,0.052578,1.6893,0.29348
5.1023,-0.2772,1.9607,0.72084
5.1024,-0.3325,1.8357,1.1355
5.1025,-0.35514,1.5037,0.65236
5.1026,-0.57387,1.0159,-0.059221
5.1027,-0.63917,0.41164,0.17813
5.1027,-0.61251,0.1103,0.65115
5.1028,-0.38236,0.26645,0.72393
5.1029,-0.033399,0.71766,0.58893
5.103,0.22051,0.8115,0.76379
5.103,0.43578,0.49004,0.93163
5.1031,0.70831,-0.12621,0.84424
5.1032,0.51334,-0.80083,0.35907
5.1033,0.15549,-1.3531,0.12583
5.1034,-0.23754,-1.6228,0.56405
5.1034,-0.48209,-1.6832,1.0745
5.1035,-0.3919,-1.511,0.87746
5.1036,-0.11592,-1.1691,0.30696
5.1037,0.53186,-0.95305,0.26093
5.1038,1.3901,-0.93209,0.20788
5.1038,1.6513,-1.1724,-0.15914
5.1039,1.4798,-1.55,-0.39162
5.104,1.3164,-1.8385,-0.13088
5.1041,0.74835,-1.7932,-0.1611
5.1041,0.0032744,-1.812,-0.053701
5.1042,-0.5792,-1.8438,0.096736
5.1043,-0.75003,-1.7956,-0.2062
5.1044,-0.69661,-1.9426,-0.31603
5.1045,-0.44439,-2.416,-0.21368
5.1045,-0.093649,-2.8938,0.1946
5.1046,0.42493,-2.9346,0.48873
5.1047,0.82937,-2.7321,0.53102
5.1048,1.1782,-2.2313,0.2743
5.1048,1.5526,-1.5867,0.23585
5.1049,1.5906,-0.99973,0.047713
5.105,1.3752,-0.64506,0.090187
5.1051,0.89458,-0.38573,0.11479
5.1052,0.37712,-0.10123,0.21752
5.1052,-0.13584,0.26495,0.27187
5.1053,-0.46273,0.51848,0.22388
5.1054,-0.60053,0.69119,0.15399
5.1055,-0.93677,0.83741,-0.20012
5.1055,-1.3149,1.0246,-0.18767
5.1056,-1.2335,1.0919,0.28366
5.1057,-0.97569,1.2575,0.61793
5.1058,-0.91516,1.4467,0.30144
5.1059,-1.0387,1.4571,0.41754
5.1059,-0.99739,1.3947,1.1193
5.106,-0.73637,1.3851,1.1427
5.1061,-0.54225,1.6411,0.64787
5.1062,-0.41071,1.7427,0.58697
5.1062,-0.4108,1.8431,1.3755
5.1063,-0.30508,1.8094,1.7177
5.1064,-0.13425,1.8887,1.3298
5.1065,0.057069,1.9299,0.96231
5.1066,-0.16615,1.7185,0.95707
5.1066,-0.48106,1.3682,1.4826
5.1067,-0.75462,1.2469,1.3093
5.1068,-0.86857,1.207,0.75799
5.1069,-0.87699,1.0455,0.55778
5.107,-0.98158,0.66116,1.0816
5.107,-1.0756,0.45711,1.1276
5.1071,-1.1632,0.36412,0.84743
5.1072,-1.0724,0.45627,0.60942
5.1073,-0.89271,0.4472,0.56517
5.1073,-0.99927,0.37057,0.55235
5.1074,-1.0982,0.34662,0.315
5.1075,-1.0548,0.30499,0.22715
5.1076,-0.67313,0.38012,0.44261
5.1077,-0.067547,0.3789,0.86997
5.1077,0.40294,0.4007,0.87942
5.1078,1.0821,0.23613,0.2759
5.1079,1.6778,-0.016466,-0.16765
5.108,1.8993,-0.38769,-0.22846
5.108,1.5181,-0.46413,-0.45402
5.1081,0.9349,-0.12443,-0.64469
5.1082,0.36169,0.57658,-0.90739
5.1083,-0.20854,1.255,-1.0398
5.1084,-0.91619,1.6805,-1.1777
5.1084,-1.2463,1.6312,-0.87278
5.1085,-0.93378,1.2774,-0.91095
5.1086,-0.56339,0.81636,-1.3699
5.1087,-0.2308,0.53476,-1.9073
5.1087,0.22407,0.46497,-1.677
5.1088,0.34513,0.54562,-0.9029
5.1089,0.54402,0.80027,-0.64815
5.109,0.8739,1.3869,-0.93163
5.1091,1.3199,1.9444,-1.1992
5.1091,1.5385,2.1058,-0.80785
5.1092,1.554,2.1243,-0.34906
5.1093,1.512,2.1984,-0.18618
5.1094,0.97232,2.2848,-0.61082
5.1095,0.33549,2.1,-0.78718
5.1095,-0.35626,1.9681,-0.691
5.1096,-1.1287,1.8691,-0.56957
5.1097,-1.7968,1.9603,-0.45449
5.1098,-1.8027,2.1534,-0.13846
5.1098,-1.1633,2.523,0.19244
5.1099,-0.04051,3.0062,0.18646
5.11,1.0418,3.306,0.0086071
5.1101,1.7938,3.1924,0.24942
5.1102,1.9433,2.6926,0.29161
5.1102,1.3987,2.1216,0.048649
5.1103,0.69287,1.7189,-0.16859
5.1104,-0.17326,1.7399,-0.25288
5.1105,-1.0082,2.1098,0.082048
5.1105,-1.507,2.7952,0.072693
5.1106,-1.4187,3.4361,-0.013753
5.1107,-0.64282,3.7061,0.13902
5.1108,0.30069,3.7468,-0.09814
5.1109,0.87166,3.2135,-0.24025
5.1109,0.9203,2.1917,0.10516
5.111,0.74274,0.95754,0.30986
5.1111,0.34625,-0.093462,0.18066
5.1112,-0.19796,-0.7477,-0.14398
5.1112,-0.54721,-0.69989,-0.41698
5.1113,-0.61934,-0.10244,-0.32623
5.1114,-0.53355,0.68015,-0.1655
5.1115,-0.3223,1.1519,0.030967
5.1116,0.051268,1.0038,0.067173
5.1116,0.5182,0.42278,-0.24231
5.1117,0.79934,-0.37263,-0.62102
5.1118,0.70279,-1.0384,-0.87708
5.1119,0.5197,-1.3077,-0.84855
5.112,0.51736,-0.93097,-1.0454
5.112,0.3658,-0.31856,-1.2047
5.1121,0.29245,0.13369,-0.96437
5.1122,0.42194,0.38433,-0.61204
5.1123,0.50043,0.55235,-0.91207
5.1123,0.72272,0.54992,-0.95885
5.1124,1.0306,0.3629,-0.89205
5.1125,1.1627,-0.0034616,-0.89804
5.1126,1.089,-0.4138,-0.75967
5.1127,0.7723,-1.1218,-0.51905
5.1127,0.43344,-2.0672,-0.28824
5.1128,0.36973,-2.8809,-0.24942
5.1129,0.24222,-3.284,-0.42446
5.113,0.043316,-3.3762,-0.4006
5.113,0.18197,-3.1617,-0.10693
5.1131,0.50632,-2.7326,-0.12583
5.1132,0.64394,-2.5286,-0.27767
5.1133,0.58734,-2.5834,-0.2772
5.1134,0.45795,-2.6658,-0.084293
5.1134,0.35588,-2.5368,-0.076809
5.1135,0.011414,-2.4374,-0.16662
5.1136,-0.47479,-2.4231,0.040416
5.1137,-0.66668,-2.4034,0.17373
5.1137,-0.6765,-2.3163,-0.22659
5.1138,-0.55563,-2.2018,-0.48331
5.1139,-0.25213,-1.9424,-0.26448
5.114,0.021892,-1.3451,0.044626
5.1141,0.070354,-0.82928,0.29769
5.1141,0.20273,-0.63702,0.37301
5.1142,0.62766,-0.79064,0.52073
5.1143,0.92321,-1.1119,0.42961
5.1144,0.98411,-1.5683,0.34213
5.1145,0.8028,-2.0181,0.40023
5.1145,0.51109,-2.249,0.34962
5.1146,0.16063,-2.3953,0.17598
5.1147,-0.38096,-2.5012,-0.05604
5.1148,-0.87222,-2.5674,-0.16484
5.1148,-1.1625,-2.3598,-0.38433
5.1149,-1.3565,-1.9082,-0.31631
5.115,-1.2514,-1.3792,-0.056882
5.1151,-0.704,-0.67725,0.12883
5.1152,-0.18225,-0.089907,-0.051923
5.1152,0.3005,0.067453,-0.1205
5.1153,0.7258,-0.35841,0.11956
5.1154,0.80533,-0.86782,0.23913
5.1155,0.44991,-1.1171,0.13285
5.1155,-0.0079522,-0.98448,0.12228
5.1156,-0.37853,-0.56348,0.58884
5.1157,-0.67884,0.13687,0.633
5.1158,-1.0032,0.85023,0.079241
5.1159,-1.1455,0.96559,-0.064273
5.1159,-1.0088,0.68642,0.5255
5.116,-0.80682,0.43176,0.60091
5.1161,-0.75565,0.30621,0.24792
5.1162,-0.47536,0.24521,0.17776
5.1163,-0.44673,0.17111,0.078306
5.1163,-0.62579,0.038451,0.6068
5.1164,-0.90824,-0.096549,0.85716
5.1165,-1.101,-0.22687,0.87867
5.1166,-1.1349,-0.62794,0.76304
5.1166,-1.0233,-1.2335,0.85126
5.1167,-0.94959,-1.684,1.1431
5.1168,-0.84976,-1.786,1.0646
5.1169,-0.61167,-1.5754,0.92321
5.117,-0.47246,-1.096,0.38255
5.117,-0.5168,-0.53074,0.13865
5.1171,-0.44607,-0.28553,0.39836
5.1172,-0.56779,-0.24961,0.50773
5.1173,-0.68876,-0.18917,0.27627
5.1173,-0.34035,-0.061185,-0.025915
5.1174,-0.13668,0.070073,-0.066799
5.1175,0.041258,-0.012817,-0.17214
5.1176,0.11086,0.012817,-0.33091
5.1177,-0.026757,-0.048088,-0.79204
5.1177,-0.40407,-0.037516,-0.79737
5.1178,-0.62982,-0.010385,-0.21069
5.1179,-0.76229,0.31912,-0.026383
5.118,-0.74985,0.86221,0.014408
5.118,-0.47376,1.1115,0.22032
5.1181,0.20217,0.92021,0.66696
5.1182,0.90665,0.27627,0.88625
5.1183,1.4427,-0.4341,0.9204
5.1184,1.9678,-1.0314,0.7592
5.1184,2.3754,-1.1989,0.81814
5.1185,2.2487,-0.90085,1.0663
5.1186,1.3417,-0.20526,0.8753
5.1187,0.40734,0.51315,1.1109
5.1188,-0.35083,1.1583,0.96465
5.1188,-1.2577,1.5214,0.85145
5.1189,-2.0556,1.656,0.40902
5.119,-2.2932,1.4237,0.77473
5.1191,-2.0255,1.0615,1.3533
5.1191,-1.1984,0.72693,1.3167
5.1192,-0.17242,0.70952,1.0249
5.1193,0.81028,0.56143,1.026
5.1194,1.4227,0.050707,1.8604
5.1195,1.6782,-0.42643,1.96
5.1195,1.5117,-0.90983,1.6528
5.1196,1.0423,-1.1844,1.2328
5.1197,0.49453,-1.2496,1.0495
5.1198,-0.32202,-0.92601,1.1256
5.1198,-0.82478,-0.41903,1.069
5.1199,-1.3603,0.046029,0.92685
5.12,-1.5072,0.039013,0.89757
5.1201,-1.3056,-0.29592,0.96605
5.1202,-1.1963,-0.99655,0.65957
5.1202,-0.98112,-1.8574,0.15034
5.1203,-0.64731,-2.5819,0.13294
5.1204,-0.083171,-2.7468,0.043597
5.1205,0.31341,-2.107,-0.54318
5.1205,0.68819,-1.2854,-0.52859
5.1206,0.88672,-0.52634,0.15053
5.1207,0.7694,-0.083171,0.37263
5.1208,0.69718,0.070354,0.12948
5.1209,0.47161,0.04051,-0.20694
5.1209,0.056414,0.08158,-0.4108
5.121,-0.23941,0.36374,-0.59005
5.1211,-0.69063,0.84817,-0.95221
5.1212,-0.97644,1.2162,-0.93696
5.1213,-0.96222,1.3605,-0.70167
5.1213,-0.98336,1.3262,-0.40154
5.1214,-0.97344,1.1813,-0.3441
5.1215,-0.73029,1.0187,-0.42858
5.1216,-0.38245,0.9363,-0.59988
5.1216,-0.011507,1.0195,-0.70195
5.1217,0.35037,1.6354,-0.68324
5.1218,0.45795,2.6455,-0.74564
5.1219,0.43223,3.4479,-0.21293
5.122,0.44074,3.8076,0.29171
5.122,0.10572,3.778,0.18384
5.1221,-0.46207,3.3495,-0.12742
5.1222,-0.84003,2.4963,-0.18636
5.1223,-1.2794,1.5172,-0.024605
5.1223,-1.4492,0.94903,-0.073815
5.1224,-1.4662,0.94875,-0.32464
5.1225,-1.4407,1.0226,-0.092526
5.1226,-1.3184,1.071,0.65751
5.1227,-0.89673,1.0651,0.91647
5.1227,-0.59604,1.2191,0.35972
5.1228,-0.46581,1.2921,-0.13098
5.1229,-0.36178,1.2971,-0.016466
5.123,-0.42465,1.4632,0.23333
